ymd,hm,ta,weekday,weekend,max_power,spring,summer,autoum,winter,CDD,HDD,multiple_season
2024-01-30,86.35379188712523,-4.831172839506173,1,0,82692.0,0,0,0,1,0.0,16.444369488536154,10828.582540448544
2024-01-31,72.668430335097,2.7921428571428573,1,0,80671.0,0,0,0,1,0.0,11.675895061728394,5640.439014679582
2024-02-01,74.77019400352734,1.8907054673721344,1,0,81677.0,0,0,0,1,0.0,14.011137566137567,4902.879651650206
2024-02-02,77.18659611992945,1.6678924162257496,1,0,79921.0,0,0,0,1,0.0,14.338880070546736,3307.549481425628
2024-02-03,76.26719576719577,5.917742504409172,0,1,66832.0,0,0,0,1,0.0,14.208108465608465,-3034.172126891094
2024-02-04,66.5672839506173,8.032724867724868,0,1,64807.0,0,0,0,1,0.0,11.873981481481481,-4574.971216175801
2024-02-05,87.71710758377425,4.128447971781305,1,0,82573.0,0,0,0,1,0.0,14.226984126984128,12303.612944023153
2024-02-06,89.3111111111111,1.365485008818342,1,0,83641.0,0,0,0,1,0.0,15.652178130511464,13069.872868018829
2024-02-07,78.32962962962964,-0.7645590828924163,1,0,79115.0,0,0,0,1,0.0,16.77401234567901,10399.622529989203
2024-02-08,89.65158730158731,-3.409029982363316,1,0,77521.0,0,0,0,1,0.0,17.061538800705467,8827.401452324968
2024-02-09,76.91622574955909,-1.1338536155202823,0,1,62755.0,0,0,0,1,0.0,16.721900352733687,-3544.2284889517864
2024-02-10,77.40017636684303,-0.1618694885361552,0,1,57179.0,0,0,0,1,0.0,15.904700176366841,-12828.930361519995
2024-02-11,62.52283950617284,3.3552998236331573,0,1,58509.0,0,0,0,1,0.0,16.946031746031746,-13639.829098370397
2024-02-12,54.309876543209874,6.039029982363315,1,0,61340.0,0,0,0,1,0.0,14.262768959435626,-7008.342765281592
2024-02-13,82.47980599647266,1.781084656084656,1,0,71718.0,0,0,0,1,0.0,9.880476190476191,2792.7334257366497
2024-02-14,83.85643738977073,10.212231040564374,1,0,75951.0,0,0,0,1,0.0,5.2467283950617265,5027.919689830518
2024-02-15,88.74805996472664,3.549708994708995,1,0,78957.0,0,0,0,1,0.0,12.396296296296295,8809.144920095
2024-02-16,85.15502645502644,-1.6520811287477954,1,0,75965.0,0,0,0,1,0.0,15.04425925925926,4880.694332084973
2024-02-17,83.28112874779542,-0.369047619047619,0,1,64340.0,0,0,0,1,0.0,12.993434744268079,-7240.281069902781
2024-02-18,92.38024691358024,9.957442680776014,0,1,63128.0,0,0,0,1,0.0,11.57985008818342,-8262.436614183312
2024-02-19,97.57804232804232,11.858033509700176,1,0,76849.0,0,0,0,1,0.0,8.916931216931216,5049.46365920527
2024-02-20,86.5676607343274,6.490792047458714,1,0,79989.0,0,0,0,1,0.0,12.64795494628828,8832.611880557684
2024-02-21,91.28483245149911,4.562574955908289,1,0,81790.0,0,0,0,1,0.0,14.016018518518518,9525.942950573291
2024-02-22,84.56596119929453,1.9094444444444445,1,0,84093.0,0,0,0,1,0.0,15.84710758377425,13102.76657869911
2024-02-23,82.94082892416226,1.1453880070546738,1,0,81368.0,0,0,0,1,0.0,15.168126102292769,7739.930967697621
2024-02-24,69.11410934744269,4.20489417989418,0,1,66189.0,0,0,0,1,0.0,14.788796296296296,-6547.909289788069
2024-02-25,76.54400352733687,4.113236331569665,0,1,63998.0,0,0,0,1,0.0,14.698765432098766,-8229.974493948746
2024-02-26,89.15978835978837,0.1946384479717813,1,0,74935.0,0,0,0,1,0.0,13.926803350970019,2090.6200836209473
2024-02-27,70.43465608465608,1.7193209876543212,1,0,75933.0,0,0,0,1,0.0,12.828606701940036,4015.5487789538993
2024-02-28,70.77821869488535,2.33147266313933,1,0,74394.0,0,0,0,1,0.0,11.88389770723104,2710.8362761052413
2024-02-29,75.42716049382716,5.032116402116402,1,0,79171.0,0,0,0,1,0.0,13.206913580246914,1870.5937472940868
2024-03-01,45.587477954144624,-3.754223985890652,0,1,70870.0,1,0,0,0,0.0,19.51865520282187,-768.4685275733018
2024-03-02,56.72160493827161,2.649964726631393,0,1,66510.0,1,0,0,0,0.0,19.712623456790123,-7088.034626060205
2024-03-03,65.93747795414463,6.409779541446208,0,1,64502.0,1,0,0,0,0.0,12.953126102292769,-8941.811782154306
2024-03-04,83.33350970017636,0.6235890652557319,1,0,76456.0,1,0,0,0,0.0,12.315798059964727,1567.0681010327216
2024-03-05,72.83544973544974,6.5781569664903,1,0,81691.0,1,0,0,0,0.0,11.120661375661374,5055.813528846513
2024-03-06,80.52089947089947,3.879453262786596,1,0,75397.0,1,0,0,0,0.0,11.098871252204585,1162.236522798826
2024-03-07,73.97839506172839,3.86957671957672,1,0,77363.0,1,0,0,0,0.0,13.911203703703704,3492.696132744109
2024-03-08,39.67848324514991,4.202072310405644,1,0,74464.0,1,0,0,0,0.0,14.328624338624339,-2578.8244238874317
2024-03-09,48.38835978835979,3.412142857142857,0,1,65322.0,1,0,0,0,0.0,15.922539682539682,-11118.078464073282
2024-03-10,48.62698412698413,6.386428571428572,0,1,63464.0,1,0,0,0,0.0,14.242910052910052,-12840.562041543393
2024-03-11,61.323721340388005,4.008253968253968,1,0,74908.0,1,0,0,0,0.0,12.57971340388007,-466.02459472965415
2024-03-12,86.30828924162257,4.83537037037037,1,0,78213.0,1,0,0,0,0.0,12.24336860670194,3173.252165887683
2024-03-13,86.84700176366843,1.3689858906525574,1,0,73868.0,1,0,0,0,0.0,12.01682098765432,-1247.1220217446087
2024-03-14,82.15749559082892,2.3476014109347445,1,0,73172.0,1,0,0,0,0.0,10.217081128747793,-783.2840694794904
2024-03-15,83.45255731922398,2.857178130511464,1,0,70500.0,1,0,0,0,0.0,9.506084656084656,-3683.8386569802356
2024-03-16,41.36719576719577,13.458694885361552,0,1,62121.0,1,0,0,0,0.0,7.967345679012345,-11561.541819297687
2024-03-17,45.64682539682539,7.988747795414462,0,1,61659.0,1,0,0,0,0.0,9.14388888888889,-11700.971191196288
2024-03-18,27.809964726631392,10.521604938271604,1,0,71342.0,1,0,0,0,0.0,11.166106701940034,-2042.6706782830042
2024-03-19,58.94585537918872,6.064444444444444,1,0,73424.0,1,0,0,0,0.0,10.61518959435626,10.688410554146685
2024-03-20,47.31402116402117,4.680502645502646,1,0,72438.0,1,0,0,0,0.0,13.086750440917108,-1588.0657950700825
2024-03-21,46.5063492063492,6.912186948853615,1,0,72439.0,1,0,0,0,0.0,13.610462962962963,-817.2844733882384
2024-03-22,45.261552028218695,14.923818342151677,1,0,70498.0,1,0,0,0,0.0,8.89707671957672,-1649.82678495044
2024-03-23,52.37081128747795,14.684735449735449,0,1,60972.0,1,0,0,0,0.0,3.5592328042328045,-11457.876619918297
2024-03-24,53.20246913580248,15.008906525573192,0,1,59839.0,1,0,0,0,0.0,3.941230158730159,-12911.334506115716
2024-03-25,83.42045855379189,10.050282186948854,1,0,72997.0,1,0,0,0,0.0,7.808218694885362,-1384.8894893099732
2024-03-26,92.49012345679012,4.829109347442681,1,0,74182.0,1,0,0,0,0.0,10.491957671957673,-534.7588906518431
2024-03-27,68.99495997829331,11.689667616334283,1,0,69829.0,1,0,0,0,0.0,8.848461199294533,-4255.695665901897
2024-03-28,90.1673721340388,9.53742504409171,1,0,75842.0,1,0,0,0,0.0,8.169435626102292,-313.20077210696445
2024-03-29,79.35088183421516,12.149171075837742,1,0,69967.0,1,0,0,0,0.0,8.780903880070545,-5602.292262323153
2024-03-30,66.16754850088184,12.479382716049384,0,1,60199.0,1,0,0,0,0.0,8.69617724867725,-14890.22402175156
2024-03-31,42.21243386243387,13.56889770723104,0,1,58369.0,1,0,0,0,0.0,7.7564109347442685,-16172.51585435498
2024-04-01,25.029761904761905,13.883928571428571,1,0,67349.0,1,0,0,0,0.0,6.424999999999999,-5443.602642166007
2024-04-02,51.79166666666667,17.847619047619048,1,0,67742.0,1,0,0,0,0.0,3.9970238095238084,-4330.095655262749
2024-04-03,63.345238095238095,14.864880952380952,1,0,71199.0,1,0,0,0,0.0,2.4806547619047628,-4330.702338030995
2024-04-04,60.10714285714286,15.341071428571428,1,0,68151.0,1,0,0,0,0.0,3.021130952380954,-4086.5866723381305
2024-04-05,55.095238095238095,13.429166666666667,1,0,65933.0,1,0,0,0,0.0,4.824702380952381,-6927.793745668545
2024-04-06,38.06547619047619,13.617261904761904,0,1,58937.0,1,0,0,0,0.0,6.152678571428572,-14641.49932041904
2024-04-07,34.41666666666667,16.407738095238095,0,1,57502.0,1,0,0,0,0.0,3.572916666666668,-16466.34553796669
2024-04-08,51.24404761904762,16.96845238095238,1,0,67383.0,1,0,0,0,0.0,2.801785714285714,-6538.936853548122
2024-04-09,32.14880952380952,16.829761904761906,1,0,66950.0,1,0,0,0,0.0,2.9312500000000004,-6296.55883619814
2024-04-10,67.05952380952381,14.166666666666668,1,0,62161.0,1,0,0,0,0.0,4.357440476190476,-9198.412992391377
2024-04-11,51.29166666666666,17.398809523809526,1,0,66663.0,1,0,0,0,0.0,2.15595238095238,-5426.035080528398
2024-04-12,56.458333333333336,18.682142857142857,1,0,64816.0,1,0,0,0,0.0,0.9297619047619037,-8018.780319514578
2024-04-13,41.083333333333336,21.172023809523807,0,1,58314.0,1,0,0,0,0.0,0.010119047619046029,-13538.605887426507
2024-04-14,39.25,21.972619047619048,0,1,58115.0,1,0,0,0,1.3413690476190467,0.0,-14136.99836324951
2024-04-15,91.11309523809524,15.532738095238097,1,0,68634.0,1,0,0,0,0.0,2.7008928571428577,-4906.907797629405
2024-04-16,75.4047619047619,13.673809523809524,1,0,67321.0,1,0,0,0,0.0,4.536607142857143,-5069.502760220268
2024-04-17,53.32738095238095,16.44404761904762,1,0,66182.0,1,0,0,0,0.0,3.52827380952381,-6976.300134062909
2024-04-18,36.43452380952381,18.497619047619047,1,0,66740.0,1,0,0,0,0.0,1.7443452380952387,-6157.244021689539
2024-04-19,50.69047619047619,18.67023809523809,1,0,65136.0,1,0,0,0,0.0,1.6002976190476161,-7562.423541494247
2024-04-20,93.52380952380952,13.395833333333332,0,1,59338.0,1,0,0,0,0.0,3.4940476190476204,-13831.9685544186
2024-04-21,62.85119047619048,17.933333333333334,0,1,58279.0,1,0,0,0,0.0,1.388690476190476,-14998.579794570183
2024-04-22,49.458333333333336,20.314285714285717,1,0,66730.0,1,0,0,0,0.7449404761904752,0.0,-5077.507067966695
2024-04-23,58.958333333333336,16.92797619047619,1,0,66991.0,1,0,0,0,0.0,0.5354166666666664,-4703.9972013415045
2024-04-24,77.68452380952381,13.370238095238095,1,0,66215.0,1,0,0,0,0.0,4.688392857142858,-6916.782753987543
2024-04-25,66.05357142857143,17.052380952380954,1,0,66552.0,1,0,0,0,0.0,3.192857142857143,-6699.387481372545
2024-04-26,46.21666666666667,19.8625,1,0,65026.0,1,0,0,0,0.0,0.6315476190476197,-8831.898526724495
2024-04-27,46.458333333333336,19.808333333333334,0,1,57999.0,1,0,0,0,0.0,0.6410714285714292,-14933.045533031365
2024-04-28,50.333333333333336,22.17559523809524,0,1,58003.0,1,0,0,0,0.6110119047619058,0.0,-14927.8752330667
2024-04-29,54.65476190476191,21.53809523809524,1,0,67228.0,1,0,0,0,1.5836309523809504,0.0,-5984.519337546439
2024-04-30,67.74404761904762,16.308928571428574,1,0,66065.0,1,0,0,0,0.0,0.9395833333333314,-8691.096397906495
2024-05-01,55.74567901234568,17.605723104056437,1,0,60711.0,1,0,0,0,0.0,1.9890828924162278,-10822.849451402431
2024-05-02,48.61446208112875,18.665440917107585,1,0,66858.0,1,0,0,0,0.0,2.0557231040564385,-6166.757351721216
2024-05-03,44.32292768959436,20.784770723104057,1,0,65403.0,1,0,0,0,0.0,0.6283289241622576,-7645.2820061860875
2024-05-04,46.87301587301587,22.44261022927689,0,1,57871.0,1,0,0,0,0.4089506172839492,0.0,-17171.81547434753
2024-05-05,94.8589065255732,18.143994708994708,0,1,57151.0,1,0,0,0,0.0,0.18497795414462104,-16541.258994103544
2024-05-06,86.84603174603176,14.581834215167548,1,0,60134.0,1,0,0,0,0.0,2.897561728395061,-11438.36423941687
2024-05-07,81.30590828924161,14.55141975308642,1,0,67765.0,1,0,0,0,0.0,4.493849206349207,-6153.118873200818
2024-05-08,56.81869488536155,15.812442680776014,1,0,65047.0,1,0,0,0,0.0,3.805052910052913,-8954.35925753689
2024-05-09,49.26851851851852,17.61310405643739,1,0,66481.0,1,0,0,0,0.0,3.0541710758377416,-7532.5331319696
2024-05-10,45.92813051146384,19.798236331569665,1,0,65342.0,1,0,0,0,0.0,0.904969135802471,-8226.612907398949
2024-05-11,86.43650793650794,17.96937389770723,0,1,60042.0,1,0,0,0,0.10492063492063508,0.0,-12802.483327261518
2024-05-12,57.56763668430335,16.53905643738977,0,1,57019.0,1,0,0,0,0.0,1.3506261022927681,-15270.264213384648
2024-05-13,45.05185185185186,19.631119929453263,1,0,66062.0,1,0,0,0,0.0,1.244404761904761,-7014.812061444235
2024-05-14,40.849823633156966,20.52721340388007,1,0,66155.0,1,0,0,0,0.0,0.7481834215167567,-5388.8446183710985
2024-05-15,85.69832451499117,11.309320987654322,0,1,61854.0,1,0,0,0,0.0,3.5456818181818157,-9638.518425803044
2024-05-16,53.85791245791246,16.75012826679493,1,0,65411.0,1,0,0,0,0.0,4.1512465929132585,-5945.427195521401
2024-05-17,53.34130190796858,20.855834535834536,1,0,64407.0,1,0,0,0,0.0,0.4852388969055639,-8100.7574813378615
2024-05-18,65.53676447009781,20.37362834696168,0,1,58755.0,1,0,0,0,1.6605796055796027,0.0,-13818.552188352542
2024-05-19,56.30179573512907,20.975842552509217,0,1,58903.0,1,0,0,0,2.5947001763668425,0.0,-14468.428989818029
2024-05-20,67.5679974346641,20.98351290684624,1,0,68764.0,1,0,0,0,0.987971781305113,0.0,-5485.144473196873
2024-05-21,67.42258297258297,21.55907287157287,1,0,69074.0,1,0,0,0,2.010129870129866,0.0,-3570.166623963527
2024-05-22,65.00338303671637,22.13624659291326,1,0,68837.0,1,0,0,0,2.034633637966973,0.0,-3847.1971901858515
2024-05-23,56.915472182138856,22.50350168350168,1,0,69899.0,1,0,0,0,2.8330944364277713,0.0,-3245.1107466776148
2024-05-24,70.21042167708835,21.438909732243065,1,0,67481.0,1,0,0,0,1.5372943722943724,0.0,-5347.273437983568
2024-05-25,60.57636684303351,20.800171556838222,0,1,59700.0,1,0,0,0,1.830418470418472,0.0,-13865.551825455623
2024-05-26,92.58675645342312,19.94714606381273,0,1,59436.0,1,0,0,0,1.4599751483084802,0.0,-13957.045893499435
2024-05-27,54.19568702902036,19.34722302388969,1,0,67126.0,1,0,0,0,0.5803230719897385,0.0,-5619.77081579647
2024-05-28,49.16331569664903,21.5928202661536,1,0,68694.0,1,0,0,0,0.5354513387846715,0.0,-5273.001920015605
2024-05-29,47.47877184543851,23.051592111592115,1,0,68823.0,1,0,0,0,1.5718879268879284,0.0,-2325.954036071332
2024-05-30,49.61358024691359,23.561922398589065,1,0,69571.0,1,0,0,0,1.9210141093474427,0.0,-4460.113807591317
2024-05-31,58.18236331569665,21.04833333333333,1,0,66428.0,1,0,0,0,2.487588183421515,0.0,-6412.919951571616
2024-06-01,59.85809523809523,19.79047619047619,0,1,59085.0,0,1,0,0,2.3894285714285743,0.0,-13418.730121629404
2024-06-02,54.88666666666667,19.996190476190478,0,1,58661.0,0,1,0,0,1.2733333333333299,0.0,-14491.500878535262
2024-06-03,39.75904761904762,25.408,1,0,68493.0,0,1,0,0,2.362904761904762,0.0,-5990.924628010654
2024-06-04,38.57619047619048,24.64095238095238,1,0,69279.0,0,1,0,0,3.2717142857142854,0.0,-5237.9618623993665
2024-06-05,44.2552380952381,27.14761904761905,1,0,69421.0,0,1,0,0,3.5910952380952352,0.0,-8738.738430708918
2024-06-06,49.84857142857143,24.689904761904764,0,1,65329.0,0,1,0,0,4.773142857142858,0.0,-7500.416553787847
2024-06-07,47.71333333333333,25.404190476190475,1,0,67558.0,0,1,0,0,3.381142857142855,0.0,-6267.756238562647
2024-06-08,81.68285714285715,20.900761904761904,0,1,60509.0,0,1,0,0,2.5876666666666637,0.0,-13324.467608044177
2024-06-09,69.16285714285713,22.78895238095238,0,1,60934.0,0,1,0,0,4.529095238095238,0.0,-12827.85461703677
2024-06-10,63.56857142857143,25.89971428571429,1,0,72134.0,0,1,0,0,5.709666666666664,0.0,-876.8676770195643
2024-06-11,52.48571428571429,29.18904761904762,1,0,74244.0,0,1,0,0,6.885714285714286,0.0,-295.3415877517027
2024-06-12,41.91809523809523,28.994095238095237,1,0,74251.0,0,1,0,0,6.19761904761905,0.0,1.1846763858716258
2024-06-13,38.60952380952381,30.01752380952381,1,0,76144.0,0,1,0,0,6.861238095238093,0.0,1190.7344480718916
2024-06-14,45.98,29.981428571428573,1,0,75619.0,0,1,0,0,7.171571428571429,0.0,-886.0686669222018
2024-06-15,73.5495238095238,24.21580952380952,0,1,66114.0,0,1,0,0,6.068380952380956,0.0,-8705.97119521732
2024-06-16,55.32285714285714,23.78809523809524,0,1,63577.0,0,1,0,0,5.4856666666666705,0.0,-10799.36451142775
2024-06-17,39.94666666666667,27.98733333333333,1,0,73958.0,0,1,0,0,4.57,0.0,385.6881871791793
2024-06-18,47.17428571428572,29.017333333333333,1,0,76826.0,0,1,0,0,6.291333333333331,0.0,3283.1848034519867
2024-06-19,37.70857142857143,33.70895238095238,1,0,80077.0,0,1,0,0,8.64,0.0,4915.302344206752
2024-06-20,34.965714285714284,31.250952380952384,1,0,79731.0,0,1,0,0,8.208238095238094,0.0,5922.964258427429
2024-06-21,48.42380952380952,29.874857142857145,1,0,77749.0,0,1,0,0,7.169523809523813,0.0,4224.010927574382
2024-06-22,88.66761904761904,23.203142857142858,0,1,68355.0,0,1,0,0,5.376761904761906,0.0,-4378.619215523679
2024-06-23,80.90571428571428,24.338,0,1,66868.0,0,1,0,0,6.883571428571429,0.0,-6833.580307571157
2024-06-24,57.35333333333333,26.840190476190475,1,0,76628.0,0,1,0,0,6.030904761904765,0.0,4252.439605492789
2024-06-25,57.52190476190477,25.07990476190476,1,0,73022.0,0,1,0,0,4.143285714285717,0.0,2575.5031640276097
2024-06-26,44.72571428571429,28.42895238095238,1,0,74719.0,0,1,0,0,5.754333333333335,0.0,4277.234059704771
2024-06-27,50.20952380952381,28.315809523809527,1,0,76144.0,0,1,0,0,5.705761904761907,0.0,5843.964144384149
2024-06-28,41.63047619047619,29.465238095238096,1,0,74741.0,0,1,0,0,6.881857142857143,0.0,4695.634353370984
2024-06-29,71.16095238095238,27.15619047619048,0,1,68360.0,0,1,0,0,7.527952380952378,0.0,-3231.3594112580868
2024-06-30,82.77428571428571,24.62761904761905,0,1,65856.0,0,1,0,0,5.8842857142857135,0.0,-3851.4536709356826
2024-07-01,63.03650793650794,28.772601410934744,1,0,78373.0,0,1,0,0,7.6618342151675485,0.0,8386.591634141372
2024-07-02,92.68562610229276,23.414285714285715,1,0,79801.0,0,1,0,0,6.029942680776017,0.0,9801.844942763455
2024-07-03,76.45511463844797,26.23322751322751,1,0,77555.0,0,1,0,0,7.679550264550262,0.0,7859.20484757072
2024-07-04,68.41190476190475,29.51205467372134,1,0,81970.0,0,1,0,0,8.412738095238097,0.0,9849.128686118816
2024-07-05,68.80564373897707,26.97015873015873,1,0,77102.0,0,1,0,0,7.314285714285717,0.0,6580.5782817777035
2024-07-06,79.53835978835978,27.6920987654321,0,1,72015.0,0,1,0,0,8.374519400352732,0.0,648.0848211102693
2024-07-07,90.41128747795416,25.739550264550264,0,1,70129.0,0,1,0,0,7.344634038800706,0.0,-2084.036168168309
2024-07-08,93.35511463844796,24.333703703703705,1,0,83021.0,0,1,0,0,6.5293121693121705,0.0,9616.110972077931
2024-07-09,92.94206349206348,24.633359788359787,1,0,82246.0,0,1,0,0,6.10394620811288,0.0,10308.148249528389
2024-07-10,75.55573192239859,27.389417989417996,1,0,80964.0,0,1,0,0,7.139052028218696,0.0,11501.03638955519
2024-07-11,75.38791887125221,26.79258377425044,1,0,79983.0,0,1,0,0,6.68882716049383,0.0,11240.846782475051
2024-07-12,71.19268077601411,27.957495590828923,1,0,78463.0,0,1,0,0,7.462067901234569,0.0,9092.745423330925
2024-07-13,73.53359788359788,27.20282186948853,0,1,71353.0,0,1,0,0,8.0077733686067,0.0,2129.7957865753733
2024-07-14,75.5915343915344,26.82432098765432,0,1,69336.0,0,1,0,0,7.777477954144619,0.0,-1674.6960965188173
2024-07-15,69.19770723104057,28.888342151675488,1,0,82759.0,0,1,0,0,8.190092592592592,0.0,9726.38966567187
2024-07-16,82.57707231040564,26.79287477954145,1,0,83678.0,0,1,0,0,7.655207231040563,0.0,9573.525002416853
2024-07-17,80.4094356261023,28.15667548500882,1,0,84204.0,0,1,0,0,8.066820987654324,0.0,9821.907916989849
2024-07-18,90.4867724867725,25.17526455026455,1,0,84567.0,0,1,0,0,7.419704585537922,0.0,9550.90171702918
2024-07-19,89.38536155202821,25.591631393298066,1,0,82174.0,0,1,0,0,8.093240740740743,0.0,8508.14323256088
2024-07-20,82.5683421516755,27.9557848324515,0,1,74657.0,0,1,0,0,8.619140211640207,0.0,564.1546794234937
2024-07-21,79.43280423280423,28.8694885361552,0,1,74740.0,0,1,0,0,9.229506172839507,0.0,1156.8062433930163
2024-07-22,78.19400352733686,29.00678130511464,1,0,86921.0,0,1,0,0,9.639598765432098,0.0,12450.97273223948
2024-07-23,81.61022927689595,28.174444444444443,1,0,87645.0,0,1,0,0,9.205978835978836,0.0,12672.594672880548
2024-07-24,74.11781305114638,30.60941798941799,1,0,87552.0,0,1,0,0,10.13373015873016,0.0,12970.293779470067
2024-07-25,68.452733686067,31.616261022927688,1,0,90254.0,0,1,0,0,10.823386243386246,0.0,15628.876667614568
2024-07-26,72.16499118165785,30.89194885361552,1,0,88660.0,0,1,0,0,10.345903880070551,0.0,14229.850999530838
2024-07-27,84.02372134038801,28.88466490299824,0,1,77483.0,0,1,0,0,10.555370370370369,0.0,4482.557268604098
2024-07-28,73.39850088183421,29.645961199294536,0,1,76431.0,0,1,0,0,11.301649029982364,0.0,3961.037154141709
2024-07-29,76.05326278659612,29.21405643738977,1,0,82616.0,0,1,0,0,10.113447971781305,0.0,12867.477518508813
2024-07-30,71.05326278659612,30.51969135802469,1,0,84530.0,0,1,0,0,10.464911816578482,0.0,11024.33323262469
2024-07-31,67.96816578483245,31.67242504409171,1,0,84794.0,0,1,0,0,11.108659611992945,0.0,10375.123457627582
2024-08-01,75.4485008818342,30.530864197530864,1,0,85215.0,0,1,0,0,11.45881834215168,0.0,8737.954824702676
2024-08-02,74.71410934744269,31.565088183421512,1,0,85301.0,0,1,0,0,11.669285714285714,0.0,9770.015045685914
2024-08-03,72.4037037037037,31.2044532627866,0,1,80942.0,0,1,0,0,12.234285714285715,0.0,5894.611262242226
